datetime,symbol,open,high,close,market_cap,coin
2024-12-22,XRP,2.455839490003076,2.556191251009009,2.236596962769888,127675851842.47112,XRP
2024-12-29,XRP,2.1983060900755347,2.3273593261078007,2.180869510101245,125229822421.2995,XRP
2025-01-05,XRP,2.095671915727654,2.4548598712183725,2.4239342995923985,139171492627.42844,XRP
2025-01-12,XRP,2.403897929295378,2.5750017025465097,2.5750017025465097,148073207239.45142,XRP
2025-01-19,XRP,2.506265236852104,3.307160626210212,3.27913973256254,188798080040.87268,XRP
2025-01-26,XRP,2.9594983276278826,3.17189708695212,3.1112088914665423,179333230200.2371,XRP
2025-02-02,XRP,3.0173114670832017,3.1319365812312867,2.8808649918084224,166457043070.02295,XRP
2025-02-09,XRP,2.5701343337873217,2.692671869551836,2.4256391631678023,140105845431.88702,XRP
2025-02-16,XRP,2.398421850062732,2.761982091436805,2.761982091436805,159697712640.8593,XRP
2025-02-23,XRP,2.725189428942385,2.735199200390807,2.575864230459674,149186293144.36478,XRP
2025-03-02,XRP,2.5798851271909053,2.5798851271909053,2.1894731626978965,126879303287.73642,XRP
2025-03-09,XRP,2.9400745785854188,2.9400745785854188,2.3242332249590425,134862079473.84917,XRP
2025-03-16,XRP,2.1362635270101267,2.392285579817487,2.392285579817487,138962507103.3046,XRP
2025-03-23,XRP,2.300909638865169,2.552057249371664,2.3671814913704625,137633684733.8346,XRP
2025-03-30,XRP,2.4358937819105337,2.4520786954901945,2.1388622985209467,124469293101.58472,XRP
2025-04-06,XRP,2.135945706762188,2.148561695180789,2.148561695180789,124960176668.53568,XRP
2025-04-13,XRP,1.9232068608073247,2.156688589695265,2.156688589695265,125823708133.3325,XRP
2025-04-20,XRP,2.118179146058531,2.127444298086899,2.0855273823856817,121758359729.22354,XRP
2025-04-27,XRP,2.0747196454629124,2.221159426695198,2.1932493737799863,128211658278.5239,XRP
2025-05-04,XRP,2.2566771719971905,2.295967962237841,2.188707355411367,128054986434.6052,XRP
2025-05-11,XRP,2.1580623583353407,2.465515991652043,2.465515991652043,144193513526.4072,XRP
2025-05-18,XRP,2.3665185406774456,2.5882656119238727,2.352615765613394,137901408638.97586,XRP
2025-05-25,XRP,2.4178990437197814,2.4284164339274192,2.3319094660057416,136856085709.1154,XRP
2025-06-01,XRP,2.3405861862412927,2.3405861862412927,2.177000081626197,127925904411.56554,XRP
2025-06-08,XRP,2.1802830722675224,2.2486280245071963,2.1779065492597427,128119087930.23564,XRP
2025-06-15,XRP,2.2629632981656744,2.321075765224377,2.141891800480294,126263429802.95172,XRP
2025-06-22,XRP,2.166318490313782,2.255537416572947,2.044379922195215,120411151497.55312,XRP
2025-06-29,XRP,2.013512764553698,2.189036861724857,2.185743305637095,128959095356.2813,XRP
2025-07-06,XRP,2.208077943964024,2.2565985381225446,2.2177115630108464,130972769052.7035,XRP
2025-07-13,XRP,2.2711234551626798,2.7846566463424534,2.7846566463424534,164616482690.35312,XRP
2024-07-14,BTC,59152.71913887286,59152.71913887286,59152.71913887286,1168371787725.7102,BTC
2024-07-21,BTC,60942.32773996293,67206.06470614894,67206.06470614894,1325658979467.9998,BTC
2024-07-28,BTC,68088.13996324532,68088.13996324532,68055.40838968738,1342889431798.832,BTC
2024-08-04,BTC,68242.2474440493,68242.2474440493,60738.7449250574,1197962170718.7737,BTC
2024-08-11,BTC,58006.206586686734,61859.03159904161,60887.70861641504,1201818989571.278,BTC
2024-08-18,BTC,58804.23449992608,60601.22317789727,59430.79163445865,1173270497431.1711,BTC
2024-08-25,BTC,58438.29374268541,64157.1606134782,64157.1606134782,1264961887998.9824,BTC
2024-09-01,BTC,64265.81631272862,64265.81631272862,58960.23658664587,1164278309271.2642,BTC
2024-09-08,BTC,57357.71617282246,59108.73235863689,54150.9383589072,1068954727890.204,BTC
2024-09-15,BTC,54792.40755768575,60620.62747295754,60003.29940083042,1185255944124.8464,BTC
2024-09-22,BTC,59214.80226801806,63403.40234925936,63403.40234925936,1254104417392.48,BTC
2024-09-29,BTC,63582.59956924825,65934.10709441357,65934.10709441357,1303217687717.8518,BTC
2024-10-06,BTC,65663.68986662335,65663.68986662335,62091.932585194016,1226761949791.163,BTC
2024-10-13,BTC,62811.79972811266,63207.77062127557,63207.77062127557,1249002272717.2275,BTC
2024-10-20,BTC,62829.533686088886,68465.61920668735,68388.87128965274,1351942347611.1997,BTC
2024-10-27,BTC,68962.82918045693,68962.82918045693,67018.1650170265,1325192118637.2595,BTC
2024-11-03,BTC,67938.55412885673,72781.11308158132,69299.16036699413,1370516856365.7996,BTC
2024-11-10,BTC,68803.50626277467,76630.22631415377,76630.22631415377,1519470275068.1016,BTC
2024-11-17,BTC,80466.71654833542,90947.97509443705,90606.45489380708,1790415769635.493,BTC
2024-11-24,BTC,89841.47194135105,98927.494945534,97679.46381643032,1931255637661.502,BTC
2024-12-01,BTC,98015.9355289458,98015.9355289458,96513.14234698223,1910022814269.8853,BTC
2024-12-08,BTC,97311.70719084324,99973.85150659826,99781.82999198174,1974739091620.7544,BTC
2024-12-15,BTC,101235.3717025316,101367.01064553364,101367.01064553364,2007646386698.8667,BTC
2024-12-22,BTC,104721.50151808978,106074.10723541168,97202.82496847631,1922768195068.165,BTC
2024-12-29,BTC,95094.27394862172,99344.95417367227,95184.61945288602,1885556552231.4316,BTC
2025-01-05,BTC,93663.44751964069,98256.73876849932,98256.73876849932,1946611205641.351,BTC
2025-01-12,BTC,98364.58946599838,102229.39453189744,94559.55167224212,1874286243377.8523,BTC
2025-01-19,BTC,94454.77089638809,104334.61575724394,104334.61575724394,2067151195362.0425,BTC
2025-01-26,BTC,101275.33714814208,106182.2368201815,104796.04077738234,2077647817531.3408,BTC
2025-02-02,BTC,102552.24874280208,104781.5135100103,100674.78762544956,1996423711261.7268,BTC
2025-02-09,BTC,97568.31653024876,101466.8606657039,96558.23762501092,1914211835440.1184,BTC
2025-02-16,BTC,96548.57865379583,97836.18856127484,97569.95169430463,1934308378710.286,BTC
2025-02-23,BTC,96149.3484548204,98384.31738240314,96564.15414290236,1915260330870.798,BTC
2025-03-02,BTC,96327.46309127836,96327.46309127836,86005.25629681018,1705564098300.8235,BTC
2025-03-09,BTC,94261.5328653844,94261.5328653844,86142.9833586432,1708605516770.228,BTC
2025-03-16,BTC,80751.13893300897,84391.69087647168,84391.69087647168,1674173293916.4658,BTC
2025-03-23,BTC,82610.61750343916,86815.44109470697,83793.30854192551,1662574363663.653,BTC
2025-03-30,BTC,85787.70914901773,87520.58391530563,82679.17255385047,1640665503855.1438,BTC
2025-04-06,BTC,82356.38111183756,85237.5876052852,83595.88550177493,1656020067997.187,BTC
2025-04-13,BTC,78211.48358199988,85305.09728392666,85305.09728392666,1693600655371.0874,BTC
2025-04-20,BTC,83600.82010054543,85126.66244301842,85126.66244301842,1690090596771.3958,BTC
2025-04-27,BTC,85073.16544858096,94773.11200643536,94644.06637120109,1879131951239.1848,BTC
2025-05-04,BTC,93809.33781968225,96855.5681343944,95922.86842404422,1904894886394.57,BTC
2025-05-11,BTC,94326.62048529249,104630.8792994166,104630.8792994166,2077132539531.3464,BTC
2025-05-18,BTC,103994.061616746,104184.49039270742,103212.36483885496,2050318521477.805,BTC
2025-05-25,BTC,106030.6376831359,111560.356938144,107831.36374380375,2142540077685.22,BTC
2025-06-01,BTC,108861.81037744328,109377.71513263127,104687.50742934884,2080467809295.7693,BTC
2025-06-08,BTC,105710.00593822816,105884.74263221148,105681.4546141758,2100553336902.508,BTC
2025-06-15,BTC,105692.24740699006,110261.57485948496,105482.90611628916,2097486541223.27,BTC
2025-06-22,BTC,105554.49383061715,106951.2720181497,101532.5683847329,2017415966695.528,BTC
2025-06-29,BTC,100852.58264648831,107331.58548463575,107331.58548463575,2134239999929.6584,BTC
2025-07-06,BTC,108396.61631317894,109602.20483914016,108217.46849992426,2152344091389.654,BTC
2025-07-13,BTC,109215.19771840284,117906.03394390676,117906.03394390676,2345349859894.9,BTC
2024-07-14,USDT,0.9997684745030868,0.9997684745030868,0.9997684745030868,112432522893.06728,USDT
2024-07-21,USDT,0.9999001981281675,1.0009423198959873,1.0003642286185612,113925014705.46246,USDT
2024-07-28,USDT,1.000670609214919,1.000670609214919,1.0000226501099705,114323274523.11798,USDT
2024-08-04,USDT,1.0001652775682102,1.0001652775682102,0.9995289420492685,114467573236.0355,USDT
2024-08-11,USDT,0.9983319963740614,1.0024290666767897,1.0001710951692424,115682732676.35164,USDT
2024-08-18,USDT,1.000669552045904,1.0008777600254406,1.000201202070622,116866602270.81104,USDT
2024-08-25,USDT,0.9985984281635788,1.0015577204672534,1.001390030743097,117976041920.30212,USDT
2024-09-01,USDT,0.999710886833682,1.0001679744835197,0.9998489122998646,118230433723.71104,USDT
2024-09-08,USDT,1.000524959314262,1.000524959314262,1.000204354128004,118192306888.51338,USDT
2024-09-15,USDT,0.9992475518507437,1.000749941348357,1.0003429827085455,118621353590.58966,USDT
2024-09-22,USDT,1.000535983437497,1.0015302583281835,0.999846938399153,119131553251.0926,USDT
2024-09-29,USDT,1.000259784128336,1.0006401401045923,1.0006401401045923,119646728684.20177,USDT
2024-10-06,USDT,0.9999264441132036,1.0003194351672378,1.0003191395090405,119652656652.73088,USDT
2024-10-13,USDT,0.9996188227834542,0.9999941356492924,0.9999941356492924,119707496291.20468,USDT
2024-10-20,USDT,1.0001190275427372,1.0002604011052658,1.0000672438582183,120177060289.74884,USDT
2024-10-27,USDT,0.999906606436519,1.000139364854394,0.9987119021313124,120156501578.10428,USDT
2024-11-03,USDT,0.9983964868233232,1.000546651857982,0.9999468662725316,120582062352.80904,USDT
2024-11-10,USDT,0.999665160268972,1.0010796909748922,0.9991531329141377,123117662749.09688,USDT
2024-11-17,USDT,1.0011423280397498,1.002465820888369,1.0010067189333942,127465547033.03326,USDT
2024-11-24,USDT,1.0005627684166554,1.0015473079952462,1.0014651222742248,132159353228.1827,USDT
2024-12-01,USDT,1.0014137329952002,1.0014137329952002,1.0006304300119748,134096975603.89165,USDT
2024-12-08,USDT,1.000786655253857,1.0018474496354124,0.9993287892409196,137612057919.25864,USDT
2024-12-15,USDT,1.002101264244288,1.002101264244288,0.9997044886856452,140087294966.58328,USDT
2024-12-22,USDT,0.9994693615003976,1.000461218174728,1.0001518352978966,139878963807.55807,USDT
2024-12-29,USDT,0.9985896444002572,1.0007288393089775,0.9983846980010106,138807977384.18298,USDT
2025-01-05,USDT,0.9983341567344052,0.999929880051665,0.999929880051665,137305566064.1093,USDT
2025-01-12,USDT,0.9997412555545184,1.0006744410212831,0.9996340523363286,137395276170.74464,USDT
2025-01-19,USDT,0.9994698581768868,1.0003552067890709,0.9988942493886788,138145243969.68326,USDT
2025-01-26,USDT,0.9987163453889024,1.0002138512351193,0.9998308195080852,139306836020.2213,USDT
2025-02-02,USDT,0.9996182150055418,1.0000920569534553,0.9997524373355152,139369659734.76315,USDT
2025-02-09,USDT,0.9997188116003192,1.0010450921652347,1.0000525933192037,141672006081.73532,USDT
2025-02-16,USDT,1.0001707328493536,1.0001766843203037,1.000153614407417,142018214890.93796,USDT
2025-02-23,USDT,1.000051896637565,1.0001586048382205,1.0000639024468476,142498638055.93616,USDT
2025-03-02,USDT,0.9999829434393588,0.9999829434393588,0.9996008408280193,142135831908.092,USDT
2025-03-09,USDT,1.0000712083606202,1.0000712083606202,0.9996766806828236,142753630869.77725,USDT
2025-03-16,USDT,0.9996936236619808,1.0000189048893415,1.0000189048893415,143467739230.26804,USDT
2025-03-23,USDT,0.9999001217350174,1.000251244533083,0.999831289786562,143463333939.09814,USDT
2025-03-30,USDT,0.9999640741708667,1.0001710876347951,0.9996714495604068,144134977946.60168,USDT
2025-04-06,USDT,0.9997883719976656,0.9999825753524252,0.999604694109694,144029490829.95786,USDT
2025-04-13,USDT,0.9991203233591898,0.999894927858812,0.999894927858812,144374132862.5354,USDT
2025-04-20,USDT,0.9997121178272996,1.00000586634771,0.9999083639300108,144626535181.3877,USDT
2025-04-27,USDT,0.9999760948031948,1.0006110387102658,1.0003249262539928,147176227949.38904,USDT
2025-05-04,USDT,1.00033375492636,1.0003720380689882,1.0002291163925612,149216918792.02405,USDT
2025-05-11,USDT,1.0000388198237913,1.00018130004197,1.000084338434013,149889745922.2353,USDT
2025-05-18,USDT,1.0001889600333305,1.0003034339013903,1.0003034339013903,151256967601.13028,USDT
2025-05-25,USDT,1.000310027601813,1.0003630194083748,1.000202276601433,152731781250.04868,USDT
2025-06-01,USDT,1.0003417873168594,1.0004200223221855,1.0003264594318246,153082120332.94412,USDT
2025-06-08,USDT,1.0003716820883175,1.0006511503587576,1.000430700769271,154535435745.18573,USDT
2025-06-15,USDT,1.0003473899852149,1.0003473899852149,1.0003010126168363,155516573446.70776,USDT
2025-06-22,USDT,1.0000315872512937,1.000366762933256,1.000177186816965,155914735505.37784,USDT
2025-06-29,USDT,1.0001760035164122,1.0005680858193842,1.0002750130398774,157534240466.23904,USDT
2025-07-06,USDT,1.000122333337896,1.00032968385121,1.000160308294955,158621120525.43677,USDT
2025-07-13,USDT,1.000049609924067,1.0002571088499532,1.0002571088499532,159526185392.17392,USDT
2024-07-14,ETH,3173.5042341380185,3173.5042341380185,3173.5042341380185,381711250543.1549,ETH
2024-07-21,ETH,3252.654184707363,3522.8013028122487,3522.8013028122487,423550664963.5061,ETH
2024-07-28,ETH,3533.118349531153,3533.118349531153,3254.611672582785,391424161950.5181,ETH
2024-08-04,ETH,3272.8501306701373,3316.942188773212,2906.7150241765007,349395441871.3061,ETH
2024-08-11,ETH,2682.4373928187924,2685.012750687489,2608.0357436286963,313697482213.2365,ETH
2024-08-18,ETH,2558.790870730736,2726.777988551933,2613.139261446099,314212508914.4149,ETH
2024-08-25,ETH,2614.601280626372,2767.840733546234,2767.840733546234,332950073030.8183,ETH
2024-09-01,ETH,2745.164671605207,2745.164671605207,2513.3643501004462,302383496015.1365,ETH
2024-09-08,ETH,2430.0202661439344,2534.9048168403706,2272.6972849951912,273350308345.93225,ETH
2024-09-15,ETH,2296.4029520764498,2445.08621032297,2418.0828083179904,290912717943.81995,ETH
2024-09-22,ETH,2322.6433317480564,2614.599604753501,2614.599604753501,315153052833.9301,ETH
2024-09-29,ETH,2582.847683741262,2698.192821234604,2680.218702062471,322761939149.4107,ETH
2024-10-06,ETH,2659.611211611689,2659.611211611689,2415.4038137445546,290706276902.6144,ETH
2024-10-13,ETH,2438.030912544012,2477.6130275578225,2477.6130275578225,298282533565.2097,ETH
2024-10-20,ETH,2466.8607267086663,2649.979289580214,2649.979289580214,318975355966.1185,ETH
2024-10-27,ETH,2742.9591411600395,2742.9591411600395,2479.373603244332,298518432454.89374,ETH
2024-11-03,ETH,2505.502947138879,2657.6141818494384,2491.352150058657,299972542553.578,ETH
2024-11-10,ETH,2456.979687344711,3130.035524073996,3130.035524073996,376942816358.4266,ETH
2024-11-17,ETH,3191.9044555518158,3372.7914863430115,3133.8802234191417,376904025324.1912,ETH
2024-11-24,ETH,3075.534532601624,3394.036961782547,3394.036961782547,408448492183.1955,ETH
2024-12-01,ETH,3368.7027619429946,3709.9094391073327,3709.9094391073327,446851521665.9131,ETH
2024-12-08,ETH,3708.8072387383017,4013.726145388712,4000.992076502189,481889176555.6843,ETH
2024-12-15,ETH,4015.7820212328807,4015.7820212328807,3866.995802034805,465713274663.6432,ETH
2024-12-22,ETH,3961.3154661802314,3992.857195846062,3337.5972231166807,401314595520.45166,ETH
2024-12-29,ETH,3275.8894274015142,3497.555287927574,3397.8341205085158,409451576910.996,ETH
2025-01-05,ETH,3357.330742971463,3660.37804173532,3660.37804173532,441117087325.0027,ETH
2025-01-12,ETH,3635.854996180709,3687.144714058831,3283.591322828503,395839071861.3172,ETH
2025-01-19,ETH,3264.070968533687,3477.284285084809,3309.0995676199964,398761138447.4049,ETH
2025-01-26,ETH,3208.1365439891497,3332.580893146162,3320.1314101789453,400427749273.5654,ETH
2025-02-02,ETH,3232.2767744705584,3296.390634843652,3125.0386801320924,376840076476.98303,ETH
2025-02-09,ETH,2862.6976188716285,2877.8138239498767,2635.6011418023404,317758860998.56256,ETH
2025-02-16,ETH,2632.5358220552475,2736.27031360324,2692.8213863864253,324625278431.52954,ETH
2025-02-23,ETH,2659.9017474093457,2764.355233404291,2764.355233404291,333381856893.822,ETH
2025-03-02,ETH,2827.1844084879804,2827.1844084879804,2212.8243514969954,266823935338.2421,ETH
2025-03-09,ETH,2517.3382391622977,2517.3382391622977,2199.9995000805707,265129957012.69812,ETH
2025-03-16,ETH,2017.265460184326,2017.265460184326,1939.7856881721348,233970291611.3664,ETH
2025-03-23,ETH,1887.7643429692785,2060.728601068271,1979.5449257665969,238753335160.5841,ETH
2025-03-30,ETH,2001.0470230951885,2077.739325831977,1829.2745211803465,220262156018.88525,ETH
2025-04-06,ETH,1805.3378779435932,1907.1671522994227,1809.935827172196,217957146409.9286,ETH
2025-04-13,ETH,1574.6321611455576,1662.5331604641576,1645.8625733156498,198696438258.60336,ETH
2025-04-20,ETH,1595.4227460001084,1621.543195596693,1615.0502549158562,194945047366.35385,ETH
2025-04-27,ETH,1585.4600253443446,1821.2695303291391,1821.2695303291391,219830529458.7114,ETH
2025-05-04,ETH,1793.6918440730135,1841.427590836958,1834.501911876416,221494950784.02625,ETH
2025-05-11,ETH,1808.156093844096,2583.6829051429518,2583.6829051429518,312095621694.1442,ETH
2025-05-18,ETH,2507.4693107597423,2676.639163127913,2475.0543933696918,298789831687.0011,ETH
2025-05-25,ETH,2465.3409856139087,2657.1674447566115,2529.4429842284358,305369227833.4215,ETH
2025-06-01,ETH,2546.6201163370915,2676.2674124507,2532.3627853090866,305718505778.76434,ETH
2025-06-08,ETH,2538.3300584367485,2610.343189828259,2526.291995889778,304953508465.0457,ETH
2025-06-15,ETH,2508.784123584585,2808.503208314919,2534.070219535952,306048481935.1591,ETH
2025-06-22,ETH,2547.845604092044,2561.329843569428,2270.581996055585,273839538572.25955,ETH
2025-06-29,ETH,2227.4287266371684,2446.539301545049,2437.133001780241,294208600645.2538,ETH
2025-07-06,ETH,2502.6672721177083,2590.132231590221,2517.37917835065,304028836772.5733,ETH
2025-07-13,ETH,2571.358192115984,2958.8514450990992,2957.9678222122798,357098200694.7513,ETH
2024-07-14,DOGE,0.1121753439487823,0.1121753439487823,0.1121753439487823,16286335056.925957,DOGE
2024-07-21,DOGE,0.1156628199119613,0.1345326743337787,0.1345326743337787,19532230328.843086,DOGE
2024-07-28,DOGE,0.1401207896213011,0.1401207896213011,0.1320740250753848,19196394167.94248,DOGE
2024-08-04,DOGE,0.1300015858901178,0.1300015858901178,0.1082756503371807,15735849330.777325,DOGE
2024-08-11,DOGE,0.1036359711237989,0.1074439304459575,0.1051735562792156,15292688339.615995,DOGE
2024-08-18,DOGE,0.1005702364863412,0.1076467956774034,0.1026996390244815,14951778483.039318,DOGE
2024-08-25,DOGE,0.1000919428579896,0.1128521390964476,0.1126628144984001,16391141273.139664,DOGE
2024-09-01,DOGE,0.1096231954773546,0.1096231954773546,0.1013114188476445,14766759789.534246,DOGE
2024-09-08,DOGE,0.0954377933438396,0.0991014871561107,0.0952131582559908,13886824075.098804,DOGE
2024-09-15,DOGE,0.0959939579323541,0.1070111538374752,0.1054728969582619,15392503255.796618,DOGE
2024-09-22,DOGE,0.1029842506643373,0.1101586316244349,0.1101586316244349,16119101951.764608,DOGE
2024-09-29,DOGE,0.1063157804887001,0.1288364038238975,0.1288364038238975,18825075499.748528,DOGE
2024-10-06,DOGE,0.1247596703259371,0.1247596703259371,0.1095550747549836,16014067342.601536,DOGE
2024-10-13,DOGE,0.1114323208655731,0.1114323208655731,0.1113879149202278,16295803424.838173,DOGE
2024-10-20,DOGE,0.1113381787454164,0.1448168381160058,0.1448168381160058,21205835020.113136,DOGE
2024-10-27,DOGE,0.1417955596779323,0.1436793844445755,0.1374382944976871,20129644552.18132,DOGE
2024-11-03,DOGE,0.1442641704451172,0.1762183991191078,0.159314426610992,23352486974.02465,DOGE
2024-11-10,DOGE,0.1519727008143906,0.2178121698003716,0.2178121698003716,31981027590.244354,DOGE
2024-11-17,DOGE,0.277843964749448,0.3994769440343576,0.3640555402153669,53253558387.73447,DOGE
2024-11-24,DOGE,0.3670767410767337,0.4295884282250565,0.4295884282250565,63045394020.14091,DOGE
2024-12-01,DOGE,0.4298613907010807,0.4298613907010807,0.4219026659956098,62045544716.78655,DOGE
2024-12-08,DOGE,0.4410878130364626,0.4542043314711241,0.4542043314711241,66813977851.84679,DOGE
2024-12-15,DOGE,0.4665030913917874,0.4665030913917874,0.3977845125201074,58562956775.2254,DOGE
2024-12-22,DOGE,0.4072039465917457,0.4072039465917457,0.3204352612997513,47111814565.02001,DOGE
2024-12-29,DOGE,0.3119109632636429,0.3373220061283388,0.3238352156172481,47721013739.71598,DOGE
2025-01-05,DOGE,0.314983711757173,0.3947136019982991,0.3947136019982991,58179171592.10751,DOGE
2025-01-12,DOGE,0.382652831776486,0.3877984263023277,0.3414731256235199,50436513949.11746,DOGE
2025-01-19,DOGE,0.3358234445663888,0.4149142593534293,0.3964222748040019,58536938748.50718,DOGE
2025-01-26,DOGE,0.3578609618648825,0.3715124137332058,0.3543296524535725,52360301301.21343,DOGE
2025-02-02,DOGE,0.3359237814264993,0.3359237814264993,0.3082767330501114,45592933619.63728,DOGE
2025-02-09,DOGE,0.2649551349145101,0.2847445508715637,0.2531578984892705,37467768586.07184,DOGE
2025-02-16,DOGE,0.2493492934660181,0.2719853777351091,0.2716411696946587,40217862491.33837,DOGE
2025-02-23,DOGE,0.2654573454413017,0.2654573454413017,0.2467816911300589,36553261422.55376,DOGE
2025-03-02,DOGE,0.2431098393793032,0.2431098393793032,0.2063643318249469,30553755358.248043,DOGE
2025-03-09,DOGE,0.2398482627012818,0.2398482627012818,0.1920085565173097,28463472615.689545,DOGE
2025-03-16,DOGE,0.1678188039757389,0.1761459784539959,0.1761459784539959,26145240613.72014,DOGE
2025-03-23,DOGE,0.1683019539727809,0.1780034845693928,0.1672124067991532,24809123674.00417,DOGE
2025-03-30,DOGE,0.1721776923051625,0.1949322484166584,0.1695562956056713,25196649883.057045,DOGE
2025-04-06,DOGE,0.1664249255595357,0.1742689046412632,0.1693683466058581,25118525002.33291,DOGE
2025-04-13,DOGE,0.1489432542832566,0.1676649778139498,0.1676649778139498,24955320227.91173,DOGE
2025-04-20,DOGE,0.1626693771408809,0.1626693771408809,0.1573112204332398,23421890793.07413,DOGE
2025-04-27,DOGE,0.1550297948790203,0.1827667552587444,0.1818819719415684,27079862224.42596,DOGE
2025-05-04,DOGE,0.1796182711910867,0.181388087156242,0.1757678516170196,26198617063.23001,DOGE
2025-05-11,DOGE,0.1707123265697739,0.2480861801096543,0.2480861801096543,37006177667.7717,DOGE
2025-05-18,DOGE,0.2315621046312695,0.2406361550496534,0.2148831159061006,32078446831.646065,DOGE
2025-05-25,DOGE,0.230646755875564,0.2448687893511797,0.2252660577106521,33650993086.402637,DOGE
2025-06-01,DOGE,0.2241005185873167,0.2261370108907294,0.1929570733681181,28832851074.8926,DOGE
2025-06-08,DOGE,0.1939616651140137,0.1956146290710917,0.1850166404106829,27675258392.52279,DOGE
2025-06-15,DOGE,0.1842227039596668,0.1978597109301792,0.1784162711217158,26713671012.167526,DOGE
2025-06-22,DOGE,0.1757790672467772,0.1757790672467772,0.1530800221511872,22900923503.0541,DOGE
2025-06-29,DOGE,0.1511478178897417,0.1656151610496857,0.1637313288044104,24532171454.01609,DOGE
2025-07-06,DOGE,0.1695476097006763,0.1719704582267762,0.1643143397064054,24640061585.599083,DOGE
2025-07-13,DOGE,0.1718463077672067,0.2010473247353321,0.1986029767641702,29793420569.0428,DOGE
2024-07-14,ADA,0.4407486638406008,0.4407486638406008,0.4407486638406008,15696671133.198269,ADA
2024-07-21,ADA,0.4326119985772805,0.4456623583559719,0.4378613650729356,15573864919.582714,ADA
2024-07-28,ADA,0.4464361689044054,0.4464361689044054,0.4185181904594663,14892946897.781445,ADA
2024-08-04,ADA,0.4074332128010827,0.4074332128010827,0.3640012189746031,12954368774.863312,ADA
2024-08-11,ADA,0.3434396398801744,0.3520044439563027,0.3457525563731599,12316694885.45399,ADA
2024-08-18,ADA,0.3281397120562668,0.3403167944004223,0.3367647480219364,11990796698.921831,ADA
2024-08-25,ADA,0.3342293557488534,0.3945505635201381,0.3945505635201381,14045674849.371311,ADA
2024-09-01,ADA,0.3844660979829369,0.3844660979829369,0.3451418483757914,12301239516.33932,ADA
2024-09-08,ADA,0.3319156096442109,0.3356235105661752,0.3248817959292585,11564619809.037928,ADA
2024-09-15,ADA,0.3382277693887743,0.3609103971852186,0.3543867937736658,12634644403.81801,ADA
2024-09-22,ADA,0.3387622295912886,0.3586709136742786,0.3586709136742786,12808603356.143707,ADA
2024-09-29,ADA,0.3516573386782353,0.4022917151536981,0.4012393022942459,14305918208.527777,ADA
2024-10-06,ADA,0.3974742599990274,0.3974742599990274,0.3508576794393083,12520996098.190607,ADA
2024-10-13,ADA,0.3572203959454846,0.3572203959454846,0.3532407826508874,12611074103.193417,ADA
2024-10-20,ADA,0.3478700854188225,0.3634377018638575,0.3516050685811563,12560622562.93806,ADA
2024-10-27,ADA,0.3646357419916626,0.3646357419916626,0.3330659842420291,11904688906.03608,ADA
2024-11-03,ADA,0.3395498778354121,0.3570443323953907,0.3476190277143698,12424329802.817984,ADA
2024-11-10,ADA,0.3345206264479513,0.4873424195485118,0.4873424195485118,17405034989.691643,ADA
