datetime,symbol,open,high,close,market_cap
2024-07-14,USDT,0.9996552421122005,1.0003267253125347,0.9997684745030868,112432522893.06728
2024-07-21,USDT,0.9999001981281675,1.0009423198959873,1.0003642286185612,113925014705.46246
2024-07-28,USDT,1.0006706092149187,1.0006706092149187,1.0000226501099705,114323274523.11798
2024-08-04,USDT,1.0001652775682102,1.0001652775682102,0.9995289420492683,114467573236.0355
2024-08-11,USDT,0.9983319963740614,1.0024290666767897,1.0001710951692424,115682732676.35165
2024-08-18,USDT,1.0006695520459041,1.0008777600254406,1.000201202070622,116866602270.81105
2024-08-25,USDT,0.9985984281635789,1.0015577204672534,1.001390030743097,117976041920.30212
2024-09-01,USDT,0.9997108868336821,1.0001679744835195,0.9998489122998646,118230433723.71104
2024-09-08,USDT,1.000524959314262,1.000524959314262,1.000204354128004,118192306888.51338
2024-09-15,USDT,0.9992475518507435,1.000749941348357,1.0003429827085457,118621353590.58966
2024-09-22,USDT,1.000535983437497,1.0015302583281835,0.999846938399153,119131553251.0926
2024-09-29,USDT,1.000259784128336,1.0006401401045923,1.0006401401045923,119646728684.20177
2024-10-06,USDT,0.9999264441132036,1.0003194351672378,1.0003191395090403,119652656652.73087
2024-10-13,USDT,0.9996188227834542,0.9999941356492925,0.9999941356492925,119707496291.20467
2024-10-20,USDT,1.0001190275427372,1.0002604011052658,1.0000672438582185,120177060289.74884
2024-10-27,USDT,0.999906606436519,1.000139364854394,0.9987119021313123,120156501578.10428
2024-11-03,USDT,0.9983964868233232,1.000546651857982,0.9999468662725315,120582062352.80904
2024-11-10,USDT,0.9996651602689719,1.0010796909748922,0.9991531329141377,123117662749.09688
2024-11-17,USDT,1.0011423280397498,1.002465820888369,1.0010067189333942,127465547033.03326
2024-11-24,USDT,1.0005627684166554,1.0015473079952462,1.0014651222742248,132159353228.1827
2024-12-01,USDT,1.0014137329952002,1.0014137329952002,1.0006304300119748,134096975603.89165
2024-12-08,USDT,1.000786655253857,1.0018474496354124,0.9993287892409196,137612057919.25864
2024-12-15,USDT,1.002101264244288,1.002101264244288,0.9997044886856451,140087294966.58328
2024-12-22,USDT,0.9994693615003976,1.000461218174728,1.0001518352978966,139878963807.55807
2024-12-29,USDT,0.9985896444002573,1.0007288393089775,0.9983846980010106,138807977384.18298
2025-01-05,USDT,0.9983341567344052,0.999929880051665,0.999929880051665,137305566064.1093
2025-01-12,USDT,0.9997412555545183,1.0006744410212831,0.9996340523363286,137395276170.74464
2025-01-19,USDT,0.9994698581768867,1.0003552067890709,0.9988942493886789,138145243969.68326
2025-01-26,USDT,0.9987163453889023,1.0002138512351193,0.9998308195080853,139306836020.2213
2025-02-02,USDT,0.9996182150055418,1.0000920569534553,0.9997524373355153,139369659734.76315
2025-02-09,USDT,0.9997188116003191,1.0010450921652347,1.0000525933192037,141672006081.73532
2025-02-16,USDT,1.0001707328493536,1.0001766843203037,1.000153614407417,142018214890.93796
2025-02-23,USDT,1.0000518966375653,1.0001586048382205,1.0000639024468476,142498638055.93616
2025-03-02,USDT,0.9999829434393588,0.9999829434393588,0.9996008408280193,142135831908.092
2025-03-09,USDT,1.0000712083606202,1.0000712083606202,0.9996766806828237,142753630869.77725
2025-03-16,USDT,0.9996936236619807,1.0000189048893415,1.0000189048893415,143467739230.26804
2025-03-23,USDT,0.9999001217350174,1.0002512445330827,0.9998312897865619,143463333939.09814
2025-03-30,USDT,0.9999640741708669,1.0001710876347953,0.9996714495604069,144134977946.60168
2025-04-06,USDT,0.9997883719976657,0.9999825753524252,0.9996046941096939,144029490829.95786
2025-04-13,USDT,0.9991203233591898,0.9998949278588121,0.9998949278588121,144374132862.5354
2025-04-20,USDT,0.9997121178272996,1.00000586634771,0.9999083639300109,144626535181.3877
2025-04-27,USDT,0.9999760948031948,1.0006110387102658,1.0003249262539928,147176227949.38904
2025-05-04,USDT,1.00033375492636,1.0003720380689882,1.0002291163925612,149216918792.02405
2025-05-11,USDT,1.0000388198237913,1.0001813000419701,1.000084338434013,149889745922.2353
2025-05-18,USDT,1.0001889600333305,1.0003034339013903,1.0003034339013903,151256967601.13028
2025-05-25,USDT,1.0003100276018133,1.0003630194083748,1.0002022766014327,152731781250.04868
2025-06-01,USDT,1.0003417873168594,1.0004200223221857,1.0003264594318246,153082120332.94412
2025-06-08,USDT,1.0003716820883177,1.0006511503587576,1.000430700769271,154535435745.18573
2025-06-15,USDT,1.0003473899852149,1.0003473899852149,1.0003010126168363,155516573446.70776
2025-06-22,USDT,1.0000315872512937,1.000366762933256,1.0001771868169653,155914735505.37784
2025-06-29,USDT,1.0001760035164122,1.0005680858193842,1.0002750130398774,157534240466.23904
2025-07-06,USDT,1.000122333337896,1.0003296838512101,1.000160308294955,158621120525.43677
2025-07-13,USDT,1.000049609924067,1.0002437201767664,1.0002356701392687,158823827170.60834
