datetime,symbol,open,high,close,market_cap
2024-07-14,DOGE,0.11217534394878238,0.11217534394878238,0.11217534394878238,16286335056.925955
2024-07-21,DOGE,0.11566281991196131,0.13453267433377875,0.13453267433377875,19532230328.843086
2024-07-28,DOGE,0.1401207896213011,0.1401207896213011,0.13207402507538485,19196394167.942482
2024-08-04,DOGE,0.13000158589011787,0.13000158589011787,0.10827565033718077,15735849330.777325
2024-08-11,DOGE,0.10363597112379895,0.10744393044595758,0.10517355627921562,15292688339.615997
2024-08-18,DOGE,0.10057023648634127,0.10764679567740344,0.10269963902448154,14951778483.039318
2024-08-25,DOGE,0.10009194285798964,0.11285213909644765,0.11266281449840017,16391141273.139664
2024-09-01,DOGE,0.10962319547735469,0.10962319547735469,0.10131141884764457,14766759789.534246
2024-09-08,DOGE,0.09543779334383969,0.09910148715611079,0.0952131582559908,13886824075.098804
2024-09-15,DOGE,0.09599395793235416,0.1070111538374752,0.10547289695826198,15392503255.796618
2024-09-22,DOGE,0.10298425066433739,0.11015863162443498,0.11015863162443498,16119101951.764608
2024-09-29,DOGE,0.10631578048870015,0.1288364038238975,0.1288364038238975,18825075499.748528
2024-10-06,DOGE,0.12475967032593717,0.12475967032593717,0.10955507475498369,16014067342.601536
2024-10-13,DOGE,0.11143232086557313,0.11143232086557313,0.1113879149202278,16295803424.838173
2024-10-20,DOGE,0.1113381787454164,0.14481683811600587,0.14481683811600587,21205835020.113136
2024-10-27,DOGE,0.1417955596779323,0.14367938444457554,0.1374382944976871,20129644552.18132
2024-11-03,DOGE,0.14426417044511727,0.17621839911910786,0.15931442661099204,23352486974.02465
2024-11-10,DOGE,0.1519727008143906,0.21781216980037166,0.21781216980037166,31981027590.244354
2024-11-17,DOGE,0.27784396474944806,0.39947694403435763,0.36405554021536696,53253558387.73447
2024-11-24,DOGE,0.36707674107673377,0.42958842822505655,0.42958842822505655,63045394020.14091
2024-12-01,DOGE,0.42986139070108076,0.42986139070108076,0.4219026659956098,62045544716.78655
2024-12-08,DOGE,0.44108781303646266,0.4542043314711241,0.4542043314711241,66813977851.84679
2024-12-15,DOGE,0.4665030913917874,0.4665030913917874,0.39778451252010744,58562956775.225395
2024-12-22,DOGE,0.40720394659174575,0.40720394659174575,0.32043526129975136,47111814565.02001
2024-12-29,DOGE,0.3119109632636429,0.33732200612833885,0.32383521561724815,47721013739.71598
2025-01-05,DOGE,0.31498371175717305,0.39471360199829914,0.39471360199829914,58179171592.107506
2025-01-12,DOGE,0.382652831776486,0.3877984263023277,0.3414731256235199,50436513949.11746
2025-01-19,DOGE,0.3358234445663888,0.4149142593534293,0.39642227480400194,58536938748.50718
2025-01-26,DOGE,0.3578609618648825,0.37151241373320587,0.3543296524535725,52360301301.213425
2025-02-02,DOGE,0.33592378142649937,0.33592378142649937,0.3082767330501114,45592933619.63728
2025-02-09,DOGE,0.26495513491451017,0.28474455087156375,0.2531578984892705,37467768586.07184
2025-02-16,DOGE,0.24934929346601817,0.27198537773510917,0.2716411696946587,40217862491.33837
2025-02-23,DOGE,0.2654573454413017,0.2654573454413017,0.24678169113005893,36553261422.55376
2025-03-02,DOGE,0.2431098393793032,0.2431098393793032,0.2063643318249469,30553755358.248043
2025-03-09,DOGE,0.23984826270128182,0.23984826270128182,0.1920085565173097,28463472615.689545
2025-03-16,DOGE,0.16781880397573898,0.1761459784539959,0.1761459784539959,26145240613.72014
2025-03-23,DOGE,0.16830195397278094,0.17800348456939283,0.16721240679915322,24809123674.004166
2025-03-30,DOGE,0.17217769230516256,0.19493224841665846,0.16955629560567131,25196649883.057045
2025-04-06,DOGE,0.16642492555953572,0.17426890464126327,0.16936834660585817,25118525002.33291
2025-04-13,DOGE,0.1489432542832566,0.1676649778139498,0.1676649778139498,24955320227.91173
2025-04-20,DOGE,0.16266937714088095,0.16266937714088095,0.1573112204332398,23421890793.07413
2025-04-27,DOGE,0.15502979487902038,0.1827667552587444,0.1818819719415684,27079862224.42596
2025-05-04,DOGE,0.17961827119108673,0.181388087156242,0.17576785161701966,26198617063.23001
2025-05-11,DOGE,0.17071232656977398,0.24808618010965436,0.24808618010965436,37006177667.7717
2025-05-18,DOGE,0.23156210463126953,0.24063615504965347,0.21488311590610068,32078446831.646065
2025-05-25,DOGE,0.23064675587556407,0.24486878935117973,0.22526605771065214,33650993086.402634
2025-06-01,DOGE,0.22410051858731672,0.22613701089072946,0.19295707336811818,28832851074.892597
2025-06-08,DOGE,0.19396166511401375,0.19561462907109173,0.18501664041068297,27675258392.52279
2025-06-15,DOGE,0.18422270395966683,0.19785971093017923,0.1784162711217158,26713671012.167526
2025-06-22,DOGE,0.17577906724677725,0.17577906724677725,0.15308002215118727,22900923503.0541
2025-06-29,DOGE,0.15114781788974174,0.16561516104968574,0.1637313288044104,24532171454.01609
2025-07-06,DOGE,0.16954760970067637,0.17197045822677628,0.16431433970640547,24640061585.599083
2025-07-13,DOGE,0.1718463077672067,0.20104732473533218,0.19860297676417024,29793420569.0428
